name,price,description,img,category
陕西冬枣 500g 单果14-18g（大果） 新鲜水果,27.8,陕西冬枣 500g 单果14-18g（大果） 新鲜水果,http://img13.360buyimg.com/n7/jfs/t5761/298/7181969426/474051/fac66111/596f1f76N5e02bee2.jpg,5
佳农 进口香蕉 1kg 单根装 新鲜水果,20.8,佳农 进口香蕉 1kg 单根装 新鲜水果,http://img13.360buyimg.com/n7/jfs/t4810/75/1568623422/516451/9732b38d/58f1c7beNffd55bf9.jpg,5
美国进口无籽黑提 500g装 新鲜水果,26.9,美国进口无籽黑提 500g装 新鲜水果,http://img14.360buyimg.com/n7/jfs/t7930/20/2624133929/354105/3f7c6bbd/59b25991N098a6a61.jpg,5
精选国产无核白 1kg 新鲜水果,24.4,精选国产无核白 1kg 新鲜水果,http://img12.360buyimg.com/n7/jfs/t7495/130/1965165590/193079/80b25024/59a5556aNbebf7ef4.jpg,5
爱奇果 陕西徐香猕猴桃30个原箱礼盒 单果约80-100g 新鲜水果奇异果,29.3,爱奇果 陕西徐香猕猴桃30个原箱礼盒 单果约80-100g 新鲜水果奇异果,http://img10.360buyimg.com/n7/jfs/t3076/114/627726446/88408/757920cd/57bc3e19Nb8740e70.jpg,5
秘鲁 进口精选蓝莓 2盒装 约125g/盒 新鲜水果,27.0,秘鲁 进口精选蓝莓 2盒装 约125g/盒 新鲜水果,http://img12.360buyimg.com/n7/jfs/t7378/126/1917968531/219916/37906bff/59a4cd98Nfff34e2d.jpg,5
天天果园 万事如意水果礼盒 （进口苹果火龙果奇异果橙子） 中秋水果礼盒,28.9,天天果园 万事如意水果礼盒 （进口苹果火龙果奇异果橙子） 中秋水果礼盒,http://img14.360buyimg.com/n7/jfs/t9196/91/1835945219/49451/c5d65632/59bf7fe9N92b0cb7d.jpg,5
美国进口无籽黑提 1kg装 新鲜水果,20.0,美国进口无籽黑提 1kg装 新鲜水果,http://img10.360buyimg.com/n7/jfs/t7819/245/2003584255/354105/3f7c6bbd/59a6655dNc4ef7d5d.jpg,5
精选北京平谷大鲜桃 9粒装  单果重300g以上 约重3kg,20.9,精选北京平谷大鲜桃 9粒装  单果重300g以上 约重3kg,http://img11.360buyimg.com/n7/jfs/t6715/93/2221899950/204912/f31a7588/595f560fNf463ac21.jpg,5
佳农 菲律宾菠萝 2个装 单果1kg以上 新鲜水果,27.0,佳农 菲律宾菠萝 2个装 单果1kg以上 新鲜水果,http://img11.360buyimg.com/n7/jfs/t4666/354/2635978222/553848/247d0af5/58f1c83bN7a5c0ff3.jpg,5
五合昆域 葡萄 吐鲁番无籽露无核白 约1kg 新鲜水果,28.0,五合昆域 葡萄 吐鲁番无籽露无核白 约1kg 新鲜水果,http://img11.360buyimg.com/n7/jfs/t2638/207/4096003227/361610/300633c6/57a9b11bN6b666d78.jpg,5
欢乐果园 新西兰有机bostock苹果 4个装 单果约130-160g 新鲜水果,28.1,欢乐果园 新西兰有机bostock苹果 4个装 单果约130-160g 新鲜水果,http://img11.360buyimg.com/n7/jfs/t2788/77/2589112208/281216/1ba45ae/576d1146N70a00b7b.jpg,5
佳沛（zespri） 18头阳光金奇异果 3kg 精选130g以上大果 Item#:685384,21.5,佳沛（zespri） 18头阳光金奇异果 3kg 精选130g以上大果 Item#:685384,http://img10.360buyimg.com/n7/jfs/t9781/5/397175584/77960/7cfb2ba4/59ce1957N68ad76e5.jpg,5
中秋节定制水果礼盒 欢乐团聚款（火龙果奇异果橙子）新鲜水果,21.1,中秋节定制水果礼盒 欢乐团聚款（火龙果奇异果橙子）新鲜水果,http://img12.360buyimg.com/n7/jfs/t6112/298/8511505273/503229/49128828/59893dd6N8d138fcb.jpg,5
天天果园 泰国进口龙眼 4斤 桂圆水果,28.1,天天果园 泰国进口龙眼 4斤 桂圆水果,http://img10.360buyimg.com/n7/jfs/t8653/86/1870249648/125798/473d9fa4/59c0cd96Nfce8ab4a.jpg,5
佳农 越南进口红心火龙果6个装礼盒 中果 总重约2.3kg 新鲜水果,23.6,佳农 越南进口红心火龙果6个装礼盒 中果 总重约2.3kg 新鲜水果,http://img14.360buyimg.com/n7/jfs/t3166/331/5351793124/420731/b4c8ebbb/586c8660Nc0d36272.jpg,5
中秋节定制水果礼盒 美满甜蜜款 （大樱桃/无籽红提牛油果奇异果）新鲜水果,21.2,中秋节定制水果礼盒 美满甜蜜款 （大樱桃/无籽红提牛油果奇异果）新鲜水果,http://img14.360buyimg.com/n7/jfs/t4798/6/2409587376/131578/125109f4/58feadc0N418f8271.jpg,5
佳农 越南进口白心火龙果 3个装 中果 总重约1kg 新鲜水果,22.6,佳农 越南进口白心火龙果 3个装 中果 总重约1kg 新鲜水果,http://img12.360buyimg.com/n7/jfs/t4795/280/1527120967/464693/f1e3d6c8/58f1cbeaN8eabdd1d.jpg,5
宏辉果蔬 烟台优级红富士 苹果 礼盒装 12个 85mm 新鲜水果,26.3,宏辉果蔬 烟台优级红富士 苹果 礼盒装 12个 85mm 新鲜水果,http://img12.360buyimg.com/n7/jfs/t6082/156/7993412467/344783/93e45432/59844ceeN4059ef47.jpg,5
悠乐果 福建琯溪蜜柚(一红一黄)2个约2.5kg 柚子新鲜水果,22.0,悠乐果 福建琯溪蜜柚(一红一黄)2个约2.5kg 柚子新鲜水果,http://img14.360buyimg.com/n7/jfs/t8071/204/2065753269/88935/1c98afd8/59c4ba9eNed63b063.jpg,5
展卉 越南进口白心火龙果 3个装中果 单果约300~350g 新鲜水果,26.8,展卉 越南进口白心火龙果 3个装中果 单果约300~350g 新鲜水果,http://img12.360buyimg.com/n7/jfs/t3031/118/998873286/105953/ef7046d/57babbf5Nf6e75be7.jpg,5
爱奇果  陕西眉县徐香猕猴桃14个装 单果80-100g 新鲜奇异果水果免邮,25.1,爱奇果  陕西眉县徐香猕猴桃14个装 单果80-100g 新鲜奇异果水果免邮,http://img12.360buyimg.com/n7/jfs/t7675/361/1712909347/523489/44aed24a/599e9f47N2d0403c3.jpg,5
佳沛（zespri） 绿奇异大颗8个. Item#:480574,26.0,佳沛（zespri） 绿奇异大颗8个. Item#:480574,http://img10.360buyimg.com/n7/jfs/t6805/293/2271556290/73570/8ca39913/598ab5d0Nb8ed4c16.jpg,5
中秋节定制水果礼盒 幸福健康款 （牛油果奇异果火龙果）新鲜水果,25.2,中秋节定制水果礼盒 幸福健康款 （牛油果奇异果火龙果）新鲜水果,http://img12.360buyimg.com/n7/jfs/t5461/274/395713629/133401/3b65781/58fea340Ne347b362.jpg,5
展卉 越南进口白心火龙果 3个装大果 单果约450~500g 新鲜水果,24.5,展卉 越南进口白心火龙果 3个装大果 单果约450~500g 新鲜水果,http://img10.360buyimg.com/n7/jfs/t5248/362/2724904215/1413465/99cb2d2/591d1852Ncb7ac652.jpg,5
经典维C水果套餐（橙4个+柠檬3个） 新鲜水果,27.1,经典维C水果套餐（橙4个+柠檬3个） 新鲜水果,http://img10.360buyimg.com/n7/jfs/t6073/60/508363273/137829/4ee288b0/59295e1bN9d4a2146.jpg,5
悠乐果 福建琯溪蜜柚(一红一白)2个约2.5kg 新鲜水果柚子,22.9,悠乐果 福建琯溪蜜柚(一红一白)2个约2.5kg 新鲜水果柚子,http://img12.360buyimg.com/n7/jfs/t9901/335/60349019/88989/76687e1/59c4b87aN84d2076f.jpg,5
佳农 越南进口白心火龙果 3个装 大果 总重约1.35kg 新鲜水果,20.5,佳农 越南进口白心火龙果 3个装 大果 总重约1.35kg 新鲜水果,http://img11.360buyimg.com/n7/jfs/t4987/140/1571526009/464693/f1e3d6c8/58f1ce74N833951bf.jpg,5
佳农 越南进口红心火龙果 2个装 大果 总重约1.1kg 新鲜水果,27.9,佳农 越南进口红心火龙果 2个装 大果 总重约1.1kg 新鲜水果,http://img14.360buyimg.com/n7/jfs/t4930/39/1532916298/540814/b60d404c/58f1cce8N7a83b822.jpg,5
天天果园 明月千里礼盒B款 中秋水果礼盒（橙子苹果奇异果火龙果提子龙眼牛油果）,24.3,天天果园 明月千里礼盒B款 中秋水果礼盒（橙子苹果奇异果火龙果提子龙眼牛油果）,http://img14.360buyimg.com/n7/jfs/t8329/20/1857511455/174574/bbdeca33/59c090a7N6af643d5.jpg,5
精选国产金蜜瓜2粒 4kg-4.5kg 新鲜水果,26.5,精选国产金蜜瓜2粒 4kg-4.5kg 新鲜水果,http://img14.360buyimg.com/n7/jfs/t6085/4/3748459754/198342/f4b9d703/5958712cN209ba81f.jpg,5
展卉 泰国烧烤椰子 椰青 2个装 单果约450-500g 新鲜水果,27.6,展卉 泰国烧烤椰子 椰青 2个装 单果约450-500g 新鲜水果,http://img11.360buyimg.com/n7/jfs/t7591/317/2115626444/1399649/15d119bd/59a8cd0bN625fadef.jpg,5
佳农 菲律宾菠萝2个装大果礼盒 新鲜水果,20.4,佳农 菲律宾菠萝2个装大果礼盒 新鲜水果,http://img11.360buyimg.com/n7/jfs/t3925/58/1157573358/463082/2dbd792/586c875eN4f7851c5.jpg,5
悠乐果 南非红心西柚3个 单果约400-450g 葡萄柚子水果,23.9,悠乐果 南非红心西柚3个 单果约400-450g 葡萄柚子水果,http://img10.360buyimg.com/n7/jfs/t5827/10/4751378545/95630/3d93b240/5953719fNe29d402d.jpg,5
果然鲜 山东沾化脆冬枣 2kg 约120-160颗 新鲜水果,21.3,果然鲜 山东沾化脆冬枣 2kg 约120-160颗 新鲜水果,http://img14.360buyimg.com/n7/jfs/t3202/358/2447889049/391259/65da5fda/57e21c69Nccfc548b.jpg,5
佳农 哥斯达黎加进口金菠萝 2个装 单果重约1KG 新鲜水果,27.2,佳农 哥斯达黎加进口金菠萝 2个装 单果重约1KG 新鲜水果,http://img10.360buyimg.com/n7/jfs/t6634/253/1987810225/445161/b58fa88e/595b2cc3N357e856f.jpg,5
天天果园 500元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,24.8,天天果园 500元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,http://img13.360buyimg.com/n7/jfs/t3433/24/105718786/86019/3615f533/57ff3610N869ef4ef.jpg,5
鲜百年 广西百香果 西番莲鸡蛋果 12个装大果 单果约70-100g 新鲜水果,28.4,鲜百年 广西百香果 西番莲鸡蛋果 12个装大果 单果约70-100g 新鲜水果,http://img12.360buyimg.com/n7/jfs/t4810/21/1053298828/475975/4fda4236/58ec60e7N4e26049d.jpg,5
荷尔檬 四川安岳黄柠檬新鲜2kg 水果,28.0,荷尔檬 四川安岳黄柠檬新鲜2kg 水果,http://img10.360buyimg.com/n7/jfs/t3235/11/3222541436/491789/c523420a/57edcf1cNdb2d33a2.jpg,5
悠乐果 福建琯溪白心蜜柚2个约2.5kg 柚子新鲜水果,20.3,悠乐果 福建琯溪白心蜜柚2个约2.5kg 柚子新鲜水果,http://img12.360buyimg.com/n7/jfs/t8953/286/2112926368/85669/70bb9e07/59c4b87aN20857191.jpg,5
悠乐果 广西百香果12个精品装 单果约70g 水果,29.9,悠乐果 广西百香果12个精品装 单果约70g 水果,http://img12.360buyimg.com/n7/jfs/t5692/266/4651356889/98458/2e0cc351/595371e0N93437568.jpg,5
天天果园 1000元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,24.3,天天果园 1000元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,http://img10.360buyimg.com/n7/jfs/t3244/209/3950128707/82434/f0a0e85f/57ff4359Nd4c633f3.jpg,5
悠乐果 福建琯溪红心蜜柚2个约2.5kg 柚子水果,29.0,悠乐果 福建琯溪红心蜜柚2个约2.5kg 柚子水果,http://img12.360buyimg.com/n7/jfs/t8581/347/2107130228/85677/c35f2439/59c4b87aN7a4e7323.jpg,5
仙美XM 苹果 烟台红富士 12个装 约80mm 单果约210-260g 新鲜水果,21.5,仙美XM 苹果 烟台红富士 12个装 约80mm 单果约210-260g 新鲜水果,http://img13.360buyimg.com/n7/jfs/t3628/1/307365085/338515/e3c727cb/5805b5d9N8a6dfb9b.jpg,5
鲜百年 泰国进口龙眼 1kg装 新鲜水果,22.2,鲜百年 泰国进口龙眼 1kg装 新鲜水果,http://img14.360buyimg.com/n7/jfs/t4582/64/2634308390/530810/df2f925e/58f1aeadN36cff76d.jpg,5
天天果园 低糖营养水果礼盒 （进口橙子奇异果苹果牛油果） 中秋水果礼盒,24.0,天天果园 低糖营养水果礼盒 （进口橙子奇异果苹果牛油果） 中秋水果礼盒,http://img11.360buyimg.com/n7/jfs/t9112/216/1812286165/44411/1b91f513/59bf7823Nd26277a3.jpg,5
沃盼四川攀枝花凯特芒果2kg新鲜水果单果400g以上,25.1,沃盼四川攀枝花凯特芒果2kg新鲜水果单果400g以上,http://img10.360buyimg.com/n7/jfs/t9118/284/1217984315/286587/592846ff/59b64fe6N13b732f0.jpg,5
精品琯溪四色彩柚 礼盒装 4粒总重5kg以上 新鲜水果,27.6,精品琯溪四色彩柚 礼盒装 4粒总重5kg以上 新鲜水果,http://img13.360buyimg.com/n7/jfs/t7219/225/3521969302/112654/e486fc83/59c0cfc3Nb1d1aa26.jpg,5
沾化冬枣2.5kg 特级果 单果重约15g 新鲜水果,23.8,沾化冬枣2.5kg 特级果 单果重约15g 新鲜水果,http://img10.360buyimg.com/n7/jfs/t8449/297/1438129861/318005/f44be0e0/59b9ec3cN1d8d6ac4.jpg,5
十记庄园 梅州红心蜜柚 2个 柚子红肉蜜柚 新鲜水果 梅州柚子 送礼佳品,21.6,十记庄园 梅州红心蜜柚 2个 柚子红肉蜜柚 新鲜水果 梅州柚子 送礼佳品,http://img14.360buyimg.com/n7/jfs/t4285/208/1303913872/156471/95ebafb/58c0bcfaNb5aab3df.jpg,5
天天果园 阳光普照进口水果礼盒 （进口火龙果奇异果橙子）中秋水果礼盒,29.9,天天果园 阳光普照进口水果礼盒 （进口火龙果奇异果橙子）中秋水果礼盒,http://img12.360buyimg.com/n7/jfs/t8824/208/2063537727/205867/8f7dc56a/59c36f15Ne8b64d20.jpg,5
泉盛隆 陕西白水 红富士苹果 精美礼盒 12个 单果约80-85mm 新鲜水果,26.8,泉盛隆 陕西白水 红富士苹果 精美礼盒 12个 单果约80-85mm 新鲜水果,http://img13.360buyimg.com/n7/jfs/t4660/107/4281684541/215783/fb76a379/590bf1ddN664b57e3.jpg,5
天天果园 清风明月礼盒B款 中秋水果礼盒 橙子苹果火龙果奇异果龙眼,23.2,天天果园 清风明月礼盒B款 中秋水果礼盒 橙子苹果火龙果奇异果龙眼,http://img10.360buyimg.com/n7/jfs/t8524/178/1817638322/207216/88e65ccf/59c090c9Nf5852dac.jpg,5
沾化冬枣1.5kg 优品果 单果重约12g 3斤装冬枣,27.6,沾化冬枣1.5kg 优品果 单果重约12g 3斤装冬枣,http://img11.360buyimg.com/n7/jfs/t8692/136/1421807330/324178/76d059a2/59b9ebcdN2894518f.jpg,5
悠乐果 新西兰佳沛金奇异果6个 单果105-120g 金果猕猴桃水果,24.8,悠乐果 新西兰佳沛金奇异果6个 单果105-120g 金果猕猴桃水果,http://img14.360buyimg.com/n7/jfs/t4615/277/2664480053/146970/2a45886d/58f1a536N76e89700.jpg,5
欢乐果园 南非进口橙子 12粒装 单果约240-270g 新鲜水果,25.4,欢乐果园 南非进口橙子 12粒装 单果约240-270g 新鲜水果,http://img11.360buyimg.com/n7/jfs/t2872/140/2969576236/339793/eb84ca8/577a33d7N757c2031.jpg,5
阿榴哥 泰国原装进口 金枕头冷冻榴莲果肉 300g,24.2,阿榴哥 泰国原装进口 金枕头冷冻榴莲果肉 300g,http://img12.360buyimg.com/n7/jfs/t2908/194/2836350429/632797/13a56512/5774e3a0Na32750bf.jpg,5
展卉 四川突尼斯石榴 9个装 单果约300-400g 新鲜水果,24.9,展卉 四川突尼斯石榴 9个装 单果约300-400g 新鲜水果,http://img10.360buyimg.com/n7/jfs/t9232/121/391432342/1412189/688b6c3e/59aa1359Ndafa2907.jpg,5
展卉 四川突尼斯石榴 6个装 单果约300-400g 新鲜水果,29.2,展卉 四川突尼斯石榴 6个装 单果约300-400g 新鲜水果,http://img13.360buyimg.com/n7/jfs/t7690/281/2163287857/1412189/688b6c3e/59aa1392Nb54b2d88.jpg,5
欢乐果园 黄金百香果西番莲 6个装（赠送蜂蜜和开果器） 单果50-80g 新鲜水果,20.6,欢乐果园 黄金百香果西番莲 6个装（赠送蜂蜜和开果器） 单果50-80g 新鲜水果,http://img13.360buyimg.com/n7/jfs/t7840/31/619865524/199547/41ee2fcf/5995509fNbac19ca9.jpg,5
晋州长城 芙润仕 皇冠梨  6-8个 约2kg 新鲜水果,23.1,晋州长城 芙润仕 皇冠梨  6-8个 约2kg 新鲜水果,http://img10.360buyimg.com/n7/jfs/t5776/67/9568527337/396454/b6b9bbe8/59881ca9Nb8fac15c.jpg,5
展卉 泰国进口龙眼 特级果1kg装 新鲜水果,23.7,展卉 泰国进口龙眼 特级果1kg装 新鲜水果,http://img11.360buyimg.com/n7/jfs/t8995/129/1691998665/158858/f76ff29c/59c70d07Nba48d821.jpg,5
天霖 江山徐香猕猴桃礼盒装 5斤装ｘ2箱 单果80-110g 中秋礼盒 顺丰免邮,25.7,天霖 江山徐香猕猴桃礼盒装 5斤装ｘ2箱 单果80-110g 中秋礼盒 顺丰免邮,http://img13.360buyimg.com/n7/jfs/t2725/157/4115928432/302831/f96f3e8d/57aa8ff4N5f35593b.jpg,5
泉盛隆 星云加力果 苹果 12个 70-75mm 总重约2kg 新鲜水果,22.0,泉盛隆 星云加力果 苹果 12个 70-75mm 总重约2kg 新鲜水果,http://img11.360buyimg.com/n7/jfs/t5686/2/9686244422/361865/22596294/598a5daaNff60b6f5.jpg,5
五丰 美仑达 Mr APPLE新西兰进口 9个皇家嘎啦苹果 单果150g以上 简致礼盒装 新鲜水果,26.0,五丰 美仑达 Mr APPLE新西兰进口 9个皇家嘎啦苹果 单果150g以上 简致礼盒装 新鲜水果,http://img12.360buyimg.com/n7/jfs/t5776/114/951207150/516525/a9768c74/59229f53Ne6f4bb1d.jpg,5
悠乐果 福建琯溪黄心蜜柚2个约2.5kg 柚子新鲜水果,20.3,悠乐果 福建琯溪黄心蜜柚2个约2.5kg 柚子新鲜水果,http://img11.360buyimg.com/n7/jfs/t10627/324/55918751/90743/160deab4/59c4b87aN15e6690c.jpg,5
晋州长城 芙润仕 丰水梨  5-6个 净重约2kg 新鲜水果,24.5,晋州长城 芙润仕 丰水梨  5-6个 净重约2kg 新鲜水果,http://img13.360buyimg.com/n7/jfs/t6094/192/8260918106/414850/1c036963/59882a4eN349b882c.jpg,5
【仙桃馆】 新鲜橘子  青皮蜜桔湖北特产 柑橘 2.5kg,22.7,【仙桃馆】 新鲜橘子  青皮蜜桔湖北特产 柑橘 2.5kg,http://img13.360buyimg.com/n7/jfs/t5830/321/8283482403/150805/faf5f665/59795345Ne88a8843.jpg,5
阿榴哥 泰国原装进口 金枕头冷冻榴莲果肉 500g,27.8,阿榴哥 泰国原装进口 金枕头冷冻榴莲果肉 500g,http://img12.360buyimg.com/n7/jfs/t2911/114/1140429077/452010/b967d144/5774e800Nc2ae7bd0.jpg,5
佳沛（zespri） 新西兰金奇异果大颗8个. Item#:145612,21.9,佳沛（zespri） 新西兰金奇异果大颗8个. Item#:145612,http://img12.360buyimg.com/n7/jfs/t5890/114/8135639220/61369/954e153c/59773baaN5f6ef951.jpg,5
天天果园 200元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,23.6,天天果园 200元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,http://img14.360buyimg.com/n7/jfs/t3970/82/247245024/79804/a537e264/5844e4f6Ndbb498bd.jpg,5
天霖 徐香猕猴桃 绿心奇异果礼盒5斤装  中秋礼盒,20.1,天霖 徐香猕猴桃 绿心奇异果礼盒5斤装  中秋礼盒,http://img11.360buyimg.com/n7/jfs/t3013/179/621112201/357158/465105/57aa8ba1Nfa9cf791.jpg,5
佳沛（zespri） 18头阳光金奇异果 3kg Item#:685384,22.8,佳沛（zespri） 18头阳光金奇异果 3kg Item#:685384,http://img10.360buyimg.com/n7/jfs/t6067/279/6759536585/74662/9e3288cc/597703ffNd4161330.jpg,5
玖原农珍 广西百香果12个 单果60-90g 西番莲水果,29.2,玖原农珍 广西百香果12个 单果60-90g 西番莲水果,http://img12.360buyimg.com/n7/jfs/t3268/199/5236681988/98199/208421c1/586c6ba8Nc7817a15.jpg,5
十记庄园 福建白肉蜜柚2个 新鲜水果白心柚子 送礼佳品,21.9,十记庄园 福建白肉蜜柚2个 新鲜水果白心柚子 送礼佳品,http://img11.360buyimg.com/n7/jfs/t8293/295/852853356/75333/ae3be8a3/59b0a326N08965ee5.jpg,5
【蒲江馆】四川蒲江红心猕猴桃 四川特产 12个 单果90-100g,29.7,【蒲江馆】四川蒲江红心猕猴桃 四川特产 12个 单果90-100g,http://img13.360buyimg.com/n7/jfs/t9709/211/475318085/291687/64615d69/59cfa3bcN80ebf26f.jpg,5
【西峡馆】西峡奇异果 黄心猕猴桃  国产新鲜水果 12个装单果80-100g,25.1,【西峡馆】西峡奇异果 黄心猕猴桃  国产新鲜水果 12个装单果80-100g,http://img11.360buyimg.com/n7/jfs/t4786/239/284106791/399960/8e8650fb/58de2824N94448a95.jpg,5
洛川苹果    陕西红富士 6个试吃装  约2kg  90mm  苹果水果礼盒 六六大顺礼盒装,29.8,洛川苹果    陕西红富士 6个试吃装  约2kg  90mm  苹果水果礼盒 六六大顺礼盒装,http://img14.360buyimg.com/n7/jfs/t6112/6/3366072474/324135/2a66e6c8/5951c11eN26941d72.jpg,5
沾化冬枣2.5kg 精品果 单果重约15g,24.3,沾化冬枣2.5kg 精品果 单果重约15g,http://img14.360buyimg.com/n7/jfs/t5587/291/7745077113/445308/14311bad/597337a8N3fa025f3.jpg,5
洛川苹果 陕西红富士苹果  约5kg 新鲜水果礼盒 15枚90,29.4,洛川苹果 陕西红富士苹果  约5kg 新鲜水果礼盒 15枚90,http://img11.360buyimg.com/n7/jfs/t2884/292/115541667/159487/a6fa1455/5703da8cNee0d7a8a.jpg,5
都乐（DOLE） 菲律宾进口无冠菠萝1个 单果>1.8kg Item#:707573,22.5,都乐（DOLE） 菲律宾进口无冠菠萝1个 单果>1.8kg Item#:707573,http://img13.360buyimg.com/n7/jfs/t7084/234/1400627564/88963/30d69f36/598ad853N77daec38.jpg,5
欢乐果园 进口苹果礼盒12个装 新鲜水果,23.0,欢乐果园 进口苹果礼盒12个装 新鲜水果,http://img10.360buyimg.com/n7/jfs/t7450/249/2688988850/351326/98e40c40/59b27285Ned1146fb.jpg,5
玖原农珍 广西百香果24个 大果约60-90g 水果,26.9,玖原农珍 广西百香果24个 大果约60-90g 水果,http://img12.360buyimg.com/n7/jfs/t4105/22/1195099815/109368/c908eb58/586c6c14Ne7561cf1.jpg,5
天天果园 清风明月礼盒A款（含月饼） 中秋水果礼盒 橙子苹果火龙果奇异果,25.8,天天果园 清风明月礼盒A款（含月饼） 中秋水果礼盒 橙子苹果火龙果奇异果,http://img13.360buyimg.com/n7/jfs/t9418/322/1880396762/227477/d6e60d96/59c090f3N08cdd550.jpg,5
晋州长城 芙润仕 翡翠酥梨 净重1.8kg 新鲜水果,29.3,晋州长城 芙润仕 翡翠酥梨 净重1.8kg 新鲜水果,http://img12.360buyimg.com/n7/jfs/t5869/258/9692238386/501253/49ad6e00/598832f1Nbaa6b98b.jpg,5
玖原农珍 广西番石榴芭乐 2.5kg 水果,21.1,玖原农珍 广西番石榴芭乐 2.5kg 水果,http://img12.360buyimg.com/n7/jfs/t3217/333/6831884645/176010/272ce593/58abba11N272632af.jpg,5
天天果园 佳沛新西兰阳光金奇异果22# 6个 单果140-170g 猕猴桃水果,28.6,天天果园 佳沛新西兰阳光金奇异果22# 6个 单果140-170g 猕猴桃水果,http://img13.360buyimg.com/n7/jfs/t5593/109/8981310214/185485/8dc47657/59805091N3bff5eba.jpg,5
经典营养水果套餐（橙2个+苹果2个+柠檬3个） 新鲜水果,25.7,经典营养水果套餐（橙2个+苹果2个+柠檬3个） 新鲜水果,http://img13.360buyimg.com/n7/jfs/t5752/195/1698001413/119687/ecd889b5/59295db3N7996f472.jpg,5
泰国进口椰青  送开椰器+吸管  9个装  单果750-850g  新鲜水果,24.1,泰国进口椰青  送开椰器+吸管  9个装  单果750-850g  新鲜水果,http://img11.360buyimg.com/n7/jfs/t3277/119/7975059044/221101/1377b1fc/58bd3b43N5b47a0db.jpg,5
芭果香 四川黄心猕猴桃奇异果15枚 单果80-100g,25.6,芭果香 四川黄心猕猴桃奇异果15枚 单果80-100g,http://img11.360buyimg.com/n7/jfs/t8698/13/1639620990/288277/b7afa458/59bcc792N595871dc.jpg,5
天天果园 100元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,27.9,天天果园 100元水果充值卡 中秋礼品卡/礼品券/水果礼品卡/水果卡券,http://img11.360buyimg.com/n7/jfs/t3361/334/101116441/86492/d5c71dff/57ff3db8N71afc0f3.jpg,5
悠乐果 陕西徐香猕猴桃12个 单果约80-100g 绿果奇异果水果,25.2,悠乐果 陕西徐香猕猴桃12个 单果约80-100g 绿果奇异果水果,http://img11.360buyimg.com/n7/jfs/t8950/171/467990166/76561/1b15c1df/59a8ff3dN05b7fb9f.jpg,5
欢乐果园 攀枝花凯特芒果 2.5kg装 单果400-900g 新鲜水果,24.4,欢乐果园 攀枝花凯特芒果 2.5kg装 单果400-900g 新鲜水果,http://img13.360buyimg.com/n7/jfs/t5686/333/9648847287/338177/f73a4342/598935c7N7b7ac821.jpg,5
泰国进口椰青 送开椰器+吸管 2个装 单果750-850g 新鲜水果,28.5,泰国进口椰青 送开椰器+吸管 2个装 单果750-850g 新鲜水果,http://img11.360buyimg.com/n7/jfs/t3277/198/7955739657/221101/1377b1fc/58bd3b24N66d4eae9.jpg,5
欢乐果园 福建维多丽特级蜜柚 红心柚子 2粒装 单果1.2kg-1.6kg 新鲜水果,27.0,欢乐果园 福建维多丽特级蜜柚 红心柚子 2粒装 单果1.2kg-1.6kg 新鲜水果,http://img13.360buyimg.com/n7/jfs/t3082/214/2248100140/423463/e346033c/57df6618Ndd0aba4b.jpg,5
爱奇果 红心猕猴桃新鲜奇异果礼盒15个 单果约80-100g 新鲜水果免邮,23.2,爱奇果 红心猕猴桃新鲜奇异果礼盒15个 单果约80-100g 新鲜水果免邮,http://img11.360buyimg.com/n7/jfs/t8635/17/1578619497/535223/3839aa09/59bb342eN2cffe830.jpg,5
欢乐果园 河北精选皇冠梨 6个装 单果240-270g 新鲜水果,22.9,欢乐果园 河北精选皇冠梨 6个装 单果240-270g 新鲜水果,http://img11.360buyimg.com/n7/jfs/t3070/257/2915174488/224650/7d93b913/57ea489fNe84842a2.jpg,5
悠乐果 四川攀枝花凯特芒果2kg 单果400g以上 水果,28.2,悠乐果 四川攀枝花凯特芒果2kg 单果400g以上 水果,http://img12.360buyimg.com/n7/jfs/t6061/4/4343663094/83065/d0f3556c/596324adNd556f047.jpg,5
文果 烟台栖霞红富士苹果 9-12个 2.5kg,27.3,文果 烟台栖霞红富士苹果 9-12个 2.5kg,http://img14.360buyimg.com/n7/jfs/t9556/343/233595771/216378/4295cf93/59c9e662Naecda2ed.jpg,5
十记庄园 梅州白肉蜜柚2个 新鲜水果梅州柚子,28.7,十记庄园 梅州白肉蜜柚2个 新鲜水果梅州柚子,http://img10.360buyimg.com/n7/jfs/t4207/37/1309884215/167167/67be70dc/58c0bca8N56aa5198.jpg,5
悠乐果 云南蒙自薄皮甜石榴6个 单果约240-300g 水果,23.5,悠乐果 云南蒙自薄皮甜石榴6个 单果约240-300g 水果,http://img11.360buyimg.com/n7/jfs/t6847/308/387127060/77481/6d424aaf/5975bdf2N4b71e460.jpg,5
